key,hold_time,flight_time,delay_time
 ,151,164,536
 ,151,164,386
 ,151,164,421
 ,151,164,102
 ,151,523,637
 ,151,523,475
 ,151,523,471
 ,151,523,455
 ,151,523,486
 ,151,523,518
 ,151,523,262
 ,151,523,536
 ,151,523,386
 ,151,523,421
 ,151,523,102
 ,151,411,637
 ,151,411,475
 ,151,411,471
 ,151,411,455
 ,151,411,486
 ,151,411,518
 ,151,411,262
 ,151,411,536
 ,151,411,386
 ,151,411,421
 ,151,411,102
 ,151,419,637
 ,151,419,475
 ,151,419,471
 ,151,419,455
 ,151,419,486
 ,151,419,518
 ,151,419,262
 ,151,419,536
 ,151,419,386
 ,151,419,421
 ,151,419,102
 ,151,56,637
 ,151,56,475
 ,151,56,471
 ,151,56,455
 ,151,56,486
 ,151,56,518
 ,151,56,262
 ,151,56,536
 ,151,56,386
 ,151,56,421
 ,151,56,102
a,185,219,165
a,185,219,212
a,185,219,168
a,185,219,88
a,185,219,82
a,185,219,129
a,185,219,80
a,185,219,104
a,185,219,52
a,185,145,165
a,185,145,212
a,185,145,168
a,185,145,88
a,185,145,82
a,185,145,129
a,185,145,80
a,185,145,104
a,185,145,52
a,185,87,165
a,185,87,212
a,185,87,168
a,185,87,88
a,185,87,82
a,185,87,129
a,185,87,80
a,185,87,104
a,185,87,52
a,185,31,165
a,185,31,212
a,185,31,168
a,185,31,88
a,185,31,82
a,185,31,129
a,185,31,80
a,185,31,104
a,185,31,52
a,185,73,165
a,185,73,212
a,185,73,168
a,185,73,88
a,185,73,82
a,185,73,129
a,185,73,80
a,185,73,104
a,185,73,52
a,185,411,165
a,185,411,212
a,185,411,168
a,185,411,88
a,185,411,82
a,185,411,129
a,185,411,80
a,185,411,104
a,185,411,52
a,185,152,165
a,185,152,212
a,185,152,168
a,185,152,88
a,185,152,82
a,185,152,129
a,185,152,80
a,185,152,104
a,185,152,52
a,185,174,165
a,185,174,212
a,185,174,168
a,185,174,88
a,185,174,82
a,185,174,129
a,185,174,80
a,185,174,104
a,185,174,52
a,185,88,165
a,185,88,212
a,185,88,168
a,185,88,88
a,185,88,82
a,185,88,129
a,185,88,80
a,185,88,104
a,185,88,52
a,191,219,165
a,191,219,212
a,191,219,168
a,191,219,88
a,191,219,82
a,191,219,129
a,191,219,80
a,191,219,104
a,191,219,52
a,191,145,165
a,191,145,212
a,191,145,168
a,191,145,88
a,191,145,82
a,191,145,129
a,191,145,80
a,191,145,104
a,191,145,52
a,191,87,165
a,191,87,212
a,191,87,168
a,191,87,88
a,191,87,82
a,191,87,129
a,191,87,80
a,191,87,104
a,191,87,52
a,191,31,165
a,191,31,212
a,191,31,168
a,191,31,88
a,191,31,82
a,191,31,129
a,191,31,80
a,191,31,104
a,191,31,52
a,191,73,165
a,191,73,212
a,191,73,168
a,191,73,88
a,191,73,82
a,191,73,129
a,191,73,80
a,191,73,104
a,191,73,52
a,191,411,165
a,191,411,212
a,191,411,168
a,191,411,88
a,191,411,82
a,191,411,129
a,191,411,80
a,191,411,104
a,191,411,52
a,191,152,165
a,191,152,212
a,191,152,168
a,191,152,88
a,191,152,82
a,191,152,129
a,191,152,80
a,191,152,104
a,191,152,52
a,191,174,165
a,191,174,212
a,191,174,168
a,191,174,88
a,191,174,82
a,191,174,129
a,191,174,80
a,191,174,104
a,191,174,52
a,191,88,165
a,191,88,212
a,191,88,168
a,191,88,88
a,191,88,82
a,191,88,129
a,191,88,80
a,191,88,104
a,191,88,52
a,148,219,165
a,148,219,212
a,148,219,168
a,148,219,88
a,148,219,82
a,148,219,129
a,148,219,80
a,148,219,104
a,148,219,52
a,148,145,165
a,148,145,212
a,148,145,168
a,148,145,88
a,148,145,82
a,148,145,129
a,148,145,80
a,148,145,104
a,148,145,52
a,148,87,165
a,148,87,212
a,148,87,168
a,148,87,88
a,148,87,82
a,148,87,129
a,148,87,80
a,148,87,104
a,148,87,52
a,148,31,165
a,148,31,212
a,148,31,168
a,148,31,88
a,148,31,82
a,148,31,129
a,148,31,80
a,148,31,104
a,148,31,52
a,148,73,165
a,148,73,212
a,148,73,168
